"year","scenario","technology","Terbium_mean","Terbium_min","Terbium_max","Tin_mean","Tin_min","Tin_max","Vanadium_mean","Vanadium_min","Vanadium_max","Yttrium_mean","Yttrium_min","Yttrium_max","Zinc_mean","Zinc_min","Zinc_max","Aluminum_mean","Aluminum_min","Aluminum_max","Boron_mean","Boron_min","Boron_max","Cadmium_mean","Cadmium_min","Cadmium_max","Cement_mean","Cement_min","Cement_max","Chromium_mean","Chromium_min","Chromium_max","Copper_mean","Copper_min","Copper_max","Dysprosium_mean","Dysprosium_min","Dysprosium_max","Fiberglass_mean","Fiberglass_min","Fiberglass_max","Gallium_mean","Gallium_min","Gallium_max","Germanium_mean","Germanium_min","Germanium_max","Glass_mean","Glass_min","Glass_max","Manganese_mean","Manganese_min","Manganese_max","Molybdenum_mean","Molybdenum_min","Molybdenum_max","Neodymium_mean","Neodymium_min","Neodymium_max","Nickel_mean","Nickel_min","Nickel_max","Niobium_mean","Niobium_min","Niobium_max","Praseodymium_mean","Praseodymium_min","Praseodymium_max","Selenium_mean","Selenium_min","Selenium_max","Silicon_mean","Silicon_min","Silicon_max","Silver_mean","Silver_min","Silver_max","Steel_mean","Steel_min","Steel_max","Tellurium_mean","Tellurium_min","Tellurium_max","Indium_mean","Indium_min","Indium_max","Lead_mean","Lead_min","Lead_max","Magnesium_mean","Magnesium_min","Magnesium_max"
2030,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002060058035,0.00193664442,0.00218347165,0,0,0,0,0,0,0.10554949422875,0.06977615925,0.1484760722,0,0,0,0.00465886396625,0.00430998317,0.00510742499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001376536475,0.00106325576,0.001889177645,0,0,0,0,0,0,9.17690983333333e-05,7.594684e-05,0.000104426905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3899870234,0.29457880565,0.48539524115,0,0,0,0,0,0,0,0,0,0,0,0
2030,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3215e-06,2.07432e-06,6.22296e-06,0,0,0,0,0,0,0.00424692691555556,0.002258704,0.0070780408,0,0,0,0.000148867032,8.366424e-05,0.00023048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.952732e-05,2.408516e-05,5.381708e-05,0,0,0,0,0,0,2.3209336e-05,5.64676e-06,5.577616e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.1524e-07,1.1524e-07,1.1524e-07,0.00368579774666667,0.00085358268,0.005808096,0,0,0,0,0,0,0,0,0,0,0,0
2030,"IRA","offshore wind",0.0498987369036,0.04687772778,0.05469068241,0,0,0,54.69068241,54.69068241,54.69068241,0,0,0,0,0,0,15.4176940191105,2.0313682038,73.441773522,0.05469068241,0.05469068241,0.05469068241,0,0,0,1.41414478803,1.10943955746,1.7188500186,2.7532070820657,2.2935709611828,3.5158295835,42.5250540687189,6.96655121201043,173.447592786,0.13716075906,0.02343886389,0.25782750279,68.830567699374,45.49483481049,85.32527751423,0,0,0,0,0,0,0,0,0,0,0,0,0.58843267795845,0.58843267795845,0.58843267795845,1.16296591907026,0.26564045742,1.68759820008,1.38595955420227,0.86723796393,2.9421243250191,0.29421243250191,0.29421243250191,0.29421243250191,0.2535303777435,0.240639002604,0.27345341205,0,0,0,0,0,0,0,0,0,2363.06523937799,976.61932875,7166.22949754712,0,0,0,0,0,0,44.8724027583,29.6110980477,52.5030551136,0,0,0
2030,"IRA","onshore wind",0.407476782537875,0.016948774317,1.6948774317,0,0,0,5.095931477978,5.0846322951,5.107230660856,0.06920749512775,0.0254231614755,0.11299182878,310.727529145,310.727529145,310.727529145,113.278768555718,2.8247957195,745.746069948,0.150655771706667,0.05649591439,0.33897548634,0,0,0,3056.08057702693,2187.35231743763,4128.43894404925,29.7445339671911,13.50252353921,50.95931477978,197.753820098563,50.39435563588,867.2122858865,0.759377211845502,0.050846322951,2.8247957195,488.877979188133,418.069766486,541.2308598562,0,0,0,0,0,0,0,0,0,44.6317723681,44.0668132242,45.196731512,5.68207658977425,4.254142353567,6.72301381241,6.94602578487309,0.350274669218,17.5137334609,14.1135485825357,6.27104649729,24.8582023316,2.129895972503,2.129895972503,2.129895972503,1.03801826705893,0.05649591439,4.23719357925,0,0,0,0,0,0,0,0,0,6911.63601558496,3050.77937706,11525.16653556,0,0,0,0,0,0,379.6525447008,379.6525447008,379.6525447008,0,0,0
2030,"IRA","utility-scale solar pv",0,0,0,36.380767398265,36.380767398265,36.380767398265,0,0,0,0,0,0,0,0,0,1378.51267386502,690.604064667585,2427.4862128825,0,0,0,0,0,0,485.823009124549,305.611056463415,662.79831350184,0,0,0,164.828320041675,15.76289748625,474.77847228585,0,0,0,0,0,0,0,0,0,0,0,0,3995.36908284817,3366.954903063,4413.61129615,0,0,0,0,0,0,0,0,0,0.0718788125373,0.063051589945,0.0819670669285,0,0,0,0,0,0,0,0,0,292.151643729822,0.25220635978,567.464309505,2.12050641148736,0.25220635978,5.29633355538,3527.73645742275,3524.5838779255,3530.88903692,0,0,0,0,0,0,4.88492193098887,0.34867529239585,21.18533422152,3.3732600620575,3.3732600620575,3.3732600620575
2030,"REF","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859518121,0.00808026252,0.0091100999,0,0,0,0,0,0,0.4403842096225,0.2911271055,0.6194867932,0,0,0,0.0194381805475,0.01798254502,0.02130971194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574332385,0.00443622256,0.00788221687,0,0,0,0,0,0,0.000382888256666667,0.00031687304,0.00043570043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6271430604,1.2290713039,2.0252148169,0,0,0,0,0,0,0,0,0,0,0,0
2030,"REF","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219932625,0.00010556766,0.00031670298,0,0,0,0,0,0,0.216137402457778,0.114951452,0.3602203154,0,0,0,0.007576239066,0.00425789562,0.01172974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201165041,0.00122575783,0.00273889429,0,0,0,0,0,0,0.001181184818,0.00028737863,0.00283859708,0,0,0,0,0,0,0,0,0,0,0,0,5.86487e-06,5.86487e-06,5.86487e-06,0.187580047123333,0.04344109209,0.295589448,0,0,0,0,0,0,0,0,0,0,0,0
2030,"REF","offshore wind",0.0179296817620667,0.01684416867,0.019651530115,0,0,0,19.651530115,19.651530115,19.651530115,0,0,0,0,0,0,5.53990670749075,0.7299139757,26.389197583,0.019651530115,0.019651530115,0.019651530115,0,0,0,0.508132421545,0.39864532519,0.6176195179,0.98928609960355,0.8241290257942,1.26331265025,15.2801600537467,2.50323062188525,62.323424079,0.0492847898122222,0.008422084335,0.092642927685,24.732292858161,16.347265694235,30.659194340845,0,0,0,0,0,0,0,0,0,0,0,0,0.211436427230175,0.211436427230175,0.211436427230175,0.417878489977465,0.09545028913,0.60639007212,0.498004865132162,0.311617120395,1.05716809934365,0.105716809934365,0.105716809934365,0.105716809934365,0.09109887889025,0.086466732506,0.098257650575,0,0,0,0,0,0,0,0,0,849.099804007114,350.920180625,2574.97929402868,0,0,0,0,0,0,16.1236125657833,10.63989987655,18.8654689104,0,0,0
2030,"REF","onshore wind",0.106210455876375,0.004417765929,0.4417765929,0,0,0,1.328274955986,1.3253297787,1.331220133272,0.01803921087675,0.0066266488935,0.02945177286,80.992375365,80.992375365,80.992375365,29.5265648621313,0.7362943215,194.381700876,0.03926903048,0.01472588643,0.08835531858,0,0,0,796.579646230015,570.14214491031,1076.09415087225,7.7530319465307,3.51948685677,13.28274955986,51.5453254861479,13.13549069556,226.0423567005,0.197934712623153,0.013253297787,0.7362943215,127.4280039076,108.971559582,141.0739919994,0,0,0,0,0,0,0,0,0,11.6334502797,11.4861914154,11.780709144,1.48105602769725,1.108859248179,1.75238048517,1.81050944926378,0.091300495866,4.5650247933,3.67875298231292,1.63457339373,6.4793900292,0.555165918411,0.555165918411,0.555165918411,0.2705636200072,0.01472588643,1.10444148225,0,0,0,0,0,0,0,0,0,1801.54561812026,795.19786722,3004.08083172,0,0,0,0,0,0,98.9579568096,98.9579568096,98.9579568096,0,0,0
2030,"REF","utility-scale solar pv",0,0,0,28.204580191075,28.204580191075,28.204580191075,0,0,0,0,0,0,0,0,0,1068.70673806329,535.398209415675,1881.9347267875,0,0,0,0,0,0,376.639499368454,236.928249889325,513.8415025452,0,0,0,127.784923266827,12.22035536875,368.07710370675,0,0,0,0,0,0,0,0,0,0,0,0,3097.45274079917,2610.267906765,3421.69950325,0,0,0,0,0,0,0,0,0,0.0557248204815,0.048881421475,0.0635458479175,0,0,0,0,0,0,0,0,0,226.493695785128,0.1955256859,439.932793275,1.64394534270699,0.1955256859,4.1060394039,2734.91553152625,2732.4714604525,2737.3596026,0,0,0,0,0,0,3.78708812877562,0.27031426075675,16.4241576156,2.6151560489125,2.6151560489125,2.6151560489125
