"year","scenario","technology","Terbium_mean","Terbium_min","Terbium_max","Tin_mean","Tin_min","Tin_max","Vanadium_mean","Vanadium_min","Vanadium_max","Yttrium_mean","Yttrium_min","Yttrium_max","Zinc_mean","Zinc_min","Zinc_max","Aluminum_mean","Aluminum_min","Aluminum_max","Boron_mean","Boron_min","Boron_max","Cadmium_mean","Cadmium_min","Cadmium_max","Cement_mean","Cement_min","Cement_max","Chromium_mean","Chromium_min","Chromium_max","Copper_mean","Copper_min","Copper_max","Dysprosium_mean","Dysprosium_min","Dysprosium_max","Fiberglass_mean","Fiberglass_min","Fiberglass_max","Gallium_mean","Gallium_min","Gallium_max","Germanium_mean","Germanium_min","Germanium_max","Glass_mean","Glass_min","Glass_max","Manganese_mean","Manganese_min","Manganese_max","Molybdenum_mean","Molybdenum_min","Molybdenum_max","Neodymium_mean","Neodymium_min","Neodymium_max","Nickel_mean","Nickel_min","Nickel_max","Niobium_mean","Niobium_min","Niobium_max","Praseodymium_mean","Praseodymium_min","Praseodymium_max","Selenium_mean","Selenium_min","Selenium_max","Silicon_mean","Silicon_min","Silicon_max","Silver_mean","Silver_min","Silver_max","Steel_mean","Steel_min","Steel_max","Tellurium_mean","Tellurium_min","Tellurium_max","Indium_mean","Indium_min","Indium_max","Lead_mean","Lead_min","Lead_max","Magnesium_mean","Magnesium_min","Magnesium_max"
2025,"Ref","onshore wind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,"Ref","utility-scale solar pv",0,0,0,9.51172679884808,9.51172679884808,9.51172679884808,0,0,0,0,0,0,0,0,0,360.411197460858,180.55796122666,634.664613094716,0,0,0,0,0,0,127.018094060527,79.901802069353,173.288166567575,0,0,0,43.0942517453404,4.12119878632932,124.130507444239,0,0,0,0,0,0,0,0,0,0,0,0,1044.58651904161,880.288060759944,1153.93566017221,0,0,0,0,0,0,0,0,0,0.0187926664656617,0.0164847951453173,0.0214302336889125,0,0,0,0,0,0,0,0,0,76.3828477989992,0.0659391805812692,148.363156307856,0.554404953597417,0.0659391805812692,1.38472279220665,922.324288380503,921.500048623237,923.148528137769,0,0,0,0,0,0,1.27715950388346,0.0911609171536047,5.53889116882661,0.881936540274476,0.881936540274476,0.881936540274476
2030,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69034656223735,3.46926589261023,3.91142723186448,0,0,0,0,0,0,189.079242698597,124.995609366104,265.977051766784,0,0,0,8.34579527842387,7.72081723159336,9.14933848149169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46589977661021,1.90469499986444,3.38423486583057,0,0,0,0,0,0,0.164393318440681,0.13604964284746,0.187068258915257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.614916021707,527.702552194586,869.527279848829,0,0,0,0,0,0,0,0,0,0,0,0
2030,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155571548252677,0.155571548252677,0.155571548252677,0,0,0,0,0,0,3013.33038889793,1778.95766250882,5041.95420844754,0,0,0,5.50683390673901,3.14134857048676,8.88552881366254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.036387408029,74.1956614743539,529.541616167767,0,0,0,0,0,0,0,0,0,0,0,0
2030,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136363999916193,0.000654547199597726,0.00196364159879318,0,0,0,0,0,0,1.34010862329491,0.712729172895302,2.23346049996069,0,0,0,0.0469746706911302,0.026400070383775,0.0727274666219696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124727605256678,0.00760002026199582,0.0169818634562299,0,0,0,0,0,0,0.00732365588883234,0.00178182293223826,0.0176000469225166,0,0,0,0,0,0,0,0,0,0,0,0,3.63637333109848e-05,3.63637333109848e-05,3.63637333109848e-05,1.1630455249741,0.269346172634464,1.83273215887363,0,0,0,0,0,0,0,0,0,0,0,0
2030,"IRA","onshore wind",0.2250649058574,0.00936145189008249,0.936145189008249,0,0,0,2.81467653495147,2.80843556702475,2.82091750287819,0.0382259285511702,0.0140421778351237,0.0624096792672166,171.626617984846,171.626617984846,171.626617984846,62.5681670053557,1.56024198168042,411.90388316363,0.0832129056896221,0.0312048396336083,0.18722903780165,0,0,0,1687.9893943338,1208.15777609441,2280.29365622593,16.4290360186984,7.45795667243238,28.1467653495147,109.226946934792,27.8347169531786,478.994288375887,0.419432880641185,0.0280843556702475,1.56024198168042,270.025878962824,230.915813288701,298.942363689968,0,0,0,0,0,0,0,0,0,24.6518233105506,24.3397749142145,24.9638717068866,3.13842674615015,2.3497244244107,3.71337591639939,3.83655390036909,0.193470005728371,9.67350028641857,7.79544901493126,3.46373719933052,13.7301294387877,1.17642245418703,1.17642245418703,1.17642245418703,0.573336920201497,0.0312048396336083,2.34036297252062,0,0,0,0,0,0,0,0,0,3817.55912442362,1685.06134021485,6365.78728525609,0,0,0,0,0,0,209.696522337848,209.696522337848,209.696522337848,0,0,0
2030,"IRA","utility-scale solar pv",0,0,0,20.7066054229911,20.7066054229911,20.7066054229911,0,0,0,0,0,0,0,0,0,784.59911787558,393.066636391718,1381.63658368311,0,0,0,0,0,0,276.512731169931,173.942662886027,377.240617342257,0,0,0,93.8142658804997,8.97166612781242,270.22658376971,0,0,0,0,0,0,0,0,0,0,0,0,2274.01830786286,1916.34788490073,2512.06651578748,0,0,0,0,0,0,0,0,0,0.0409107975428247,0.0358866645112497,0.0466526638646246,0,0,0,0,0,0,0,0,0,166.282056235026,0.143546658044999,322.979980601247,1.20691488112165,0.143546658044999,3.01447981894497,2007.85887940442,2006.06454617886,2009.65321262998,0,0,0,0,0,0,2.78031933300907,0.198453254747211,12.0579192757799,1.91993655135186,1.91993655135186,1.91993655135186
2030,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66349901422591,4.3841188889497,4.94287913950212,0,0,0,0,0,0,238.939852142476,157.957224675394,336.115781486144,0,0,0,10.5465997291768,9.75681360579983,11.5620390306615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11616293577307,2.40696723314886,4.2766649946127,0,0,0,0,0,0,0.207744195718205,0.171926230939204,0.236398567541405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.841195872812,666.858868255438,1098.82352349019,0,0,0,0,0,0,0,0,0,0,0,0
2030,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152530653123713,0.152530653123713,0.152530653123713,0,0,0,0,0,0,2954.43001923215,1744.18508518787,4943.40113646791,0,0,0,5.39919401634067,3.07994588038267,8.7118469187967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.149025669506,72.7453884128479,519.190876978793,0,0,0,0,0,0,0,0,0,0,0,0
2030,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116632339010104,0.000559835227248498,0.00167950568174549,0,0,0,0,0,0,1.14619696810415,0.609598358559476,1.91028220320015,0,0,0,0.0401775081422005,0.0225800208323561,0.062203914138722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106679712747908,0.00650030902749645,0.0145246139513916,0,0,0,0,0,0,0.00626393415376931,0.00152399589639869,0.0150533472215707,0,0,0,0,0,0,0,0,0,0,0,0,3.1101957069361e-05,3.1101957069361e-05,3.1101957069361e-05,0.994754627587419,0.230372196012757,1.56753863629579,0,0,0,0,0,0,0,0,0,0,0,0
2030,"Ref","onshore wind",0.09855031847368,0.00409914669561234,0.409914669561234,0,0,0,1.23247677314744,1.2297440086837,1.23520953761119,0.0167381823404171,0.00614872004341851,0.0273276446374156,75.1510227528929,75.1510227528929,75.1510227528929,27.3970424718238,0.68319111593539,180.362454606943,0.0364368595165541,0.0136638223187078,0.0819829339122468,0,0,0,739.12852720446,529.02220871341,998.483815939572,7.19386581257647,3.26565353417116,12.3247677314744,47.8277604645824,12.1881295082874,209.739672592165,0.183659215140861,0.012297440086837,0.68319111593539,118.237609131218,101.112285158438,130.899417813221,0,0,0,0,0,0,0,0,0,10.7944196317792,10.6577814085921,10.9310578549662,1.37423892970404,1.0288858205987,1.62599485592623,1.6799314281471,0.0847156983759884,4.23578491879942,3.41343302786427,1.51668427737657,6.01208182023143,0.515126101415284,0.515126101415284,0.515126101415284,0.251049962069058,0.0136638223187078,1.02478667390308,0,0,0,0,0,0,0,0,0,1671.61408870392,737.846405210221,2787.41975301639,0,0,0,0,0,0,91.8208859817164,91.8208859817164,91.8208859817164,0,0,0
2030,"Ref","utility-scale solar pv",0,0,0,9.06480225085525,9.06480225085525,9.06480225085525,0,0,0,0,0,0,0,0,0,343.476668649932,172.074140474207,604.843824363825,0,0,0,0,0,0,121.04993439032,76.147480953025,165.145929395131,0,0,0,41.069395545233,3.9275573010638,118.298025908042,0,0,0,0,0,0,0,0,0,0,0,0,995.504857242971,838.926239507228,1099.71604429786,0,0,0,0,0,0,0,0,0,0.0179096612928509,0.0157102292042552,0.0204232979655318,0,0,0,0,0,0,0,0,0,72.7938706922233,0.0628409168170208,141.392062838297,0.528355300518491,0.0628409168170208,1.31965925315744,878.987323978079,878.201812517866,879.772835438291,0,0,0,0,0,0,1.21715000759967,0.0868775674995313,5.27863701262975,0.840497262427653,0.840497262427653,0.840497262427653
2035,"IRA","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,"IRA","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,"IRA","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159885190506556,0.00159885190506556,0.00159885190506556,0,0,0,0,0,0,30.9688312997712,18.2828407872726,51.8175603570939,0,0,0,0.0565952578190514,0.0322845096215161,0.0913190415008598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56969323011258,0.762529370108189,5.442245907627,0,0,0,0,0,0,0,0,0,0,0,0
2035,"IRA","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0248838514565e-09,1.93194424869912e-09,5.79583274609736e-09,0,0,0,0,0,0,3.95542926315759e-06,2.10367262636126e-06,6.59222309750555e-06,0,0,0,1.38649198914974e-07,7.79217513641978e-08,2.1466047207768e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68142709613221e-08,2.24320193321176e-08,5.01232202301383e-08,0,0,0,0,0,0,2.16163095382224e-08,5.25918156590316e-09,5.19478342427986e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.0733023603884e-10,1.0733023603884e-10,1.0733023603884e-10,3.43281449272091e-06,7.94995058339688e-07,5.40944389635754e-06,0,0,0,0,0,0,0,0,0,0,0,0
2035,"IRA","onshore wind",0.158568281814573,0.00659556111533754,0.659556111533754,0,0,0,1.98306537534482,1.97866833460126,1.98746241608838,0.026931874554295,0.00989334167300631,0.0439704074355836,120.918620447855,120.918620447855,120.918620447855,44.0820691281503,1.09926018588959,290.204689074852,0.0586272099141115,0.0219852037177918,0.131911222306751,0,0,0,1189.26394570961,851.201132341745,1606.56876167764,11.5749899053802,5.25446368855224,19.8306537534482,76.9552642484183,19.6108017162703,337.472877068104,0.295509204184634,0.0197866833460126,1.09926018588959,190.245296171292,162.690507511659,210.618251616445,0,0,0,0,0,0,0,0,0,17.3683109370555,17.1484588998776,17.5881629742334,2.21116186391691,1.65548583994972,2.61623924241722,2.70302363557284,0.136308263050309,6.81541315251546,5.49224212260774,2.44035761267489,9.67348963582839,0.828842180160751,0.828842180160751,0.828842180160751,0.403941476308228,0.0219852037177918,1.64889027883439,0,0,0,0,0,0,0,0,0,2689.64096725477,1187.20100076076,4484.98155842953,0,0,0,0,0,0,147.740568983561,147.740568983561,147.740568983561,0,0,0
2035,"IRA","utility-scale solar pv",0,0,0,19.0106612931931,19.0106612931931,19.0106612931931,0,0,0,0,0,0,0,0,0,720.337678541427,360.873090371479,1268.47566687683,0,0,0,0,0,0,253.865361711614,159.696144346806,346.343278187254,0,0,0,86.1305461079344,8.2368549797197,248.094071989157,0,0,0,0,0,0,0,0,0,0,0,0,2087.76817552629,1759.39222366813,2306.31939432152,0,0,0,0,0,0,0,0,0,0.0375600587075218,0.0329474199188788,0.0428316458945424,0,0,0,0,0,0,0,0,0,152.662968441456,0.131789679675515,296.526779269909,1.10806428895596,0.131789679675515,2.76758327318582,1843.40814446127,1841.76077346532,1845.05551545721,0,0,0,0,0,0,2.55260135821513,0.1821992321514,11.0703330927433,1.76268696566002,1.76268696566002,1.76268696566002
2035,"Ref","Coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,"Ref","Gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90545760838737,0.851213604198265,0.959701612576475,0,0,0,0,0,0,46.3921845827322,30.6687254453787,65.2597096552003,0,0,0,2.04771115813872,1.89436753091183,2.24486725028758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605029277493865,0.467332959167675,0.830350525663994,0,0,0,0,0,0,0.0403352851662577,0.0333809256548339,0.0458987727753966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.411053237572,129.476265383687,213.345841091457,0,0,0,0,0,0,0,0,0,0,0,0
2035,"Ref","Hydro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104929867574669,0.00104929867574669,0.00104929867574669,0,0,0,0,0,0,20.3243049398876,11.9987101783427,34.0069629281228,0,0,0,0.0371424826120079,0.0211877617218082,0.0599310974416861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6864449389525,0.500434753048423,3.57165126167624,0,0,0,0,0,0,0,0,0,0,0,0
2035,"Ref","Nuclear New",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62161910607445e-05,2.69837717091574e-05,8.09513151274721e-05,0,0,0,0,0,0,0.0552461078111511,0.0293823291944158,0.0920746254653581,0,0,0,0.00193653534966053,0.00108834545893601,0.00299819685657304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000514190760902276,0.000313311571511883,0.000700078966009805,0,0,0,0,0,0,0.000301918423456905,7.34558229860395e-05,0.000725563639290676,0,0,0,0,0,0,0,0,0,0,0,0,1.49909842828652e-06,1.49909842828652e-06,1.49909842828652e-06,0.04794666443084,0.0111038220583183,0.0755545607856406,0,0,0,0,0,0,0,0,0,0,0,0
2035,"Ref","onshore wind",0.0516794251147801,0.00214957747444492,0.214957747444493,0,0,0,0.646306293983107,0.644873242333478,0.647739345632737,0.00877744135398345,0.00322436621166739,0.0143305164962995,39.4089203648236,39.4089203648236,39.4089203648236,14.366908465823,0.358262912407488,94.5814088755767,0.0191073553283993,0.00716525824814975,0.0429915494888985,0,0,0,387.596285465705,277.417303593614,523.601246483543,3.77243681506836,1.71249672130779,6.46306293983108,25.0807019563022,6.39141035734958,109.986714109099,0.0963102179933218,0.00644873242333477,0.358262912407488,62.0033680406558,53.0229110363082,68.6431740172746,0,0,0,0,0,0,0,0,0,5.6605540160383,5.58890143355681,5.7322065985198,0.720645848307661,0.539543946085676,0.85266573152982,0.880949871938567,0.0444246011385284,2.22123005692642,1.78999174513009,0.795343665544622,3.15271362918589,0.270130235955246,0.270130235955246,0.270130235955246,0.131649678212671,0.00716525824814975,0.537394368611231,0,0,0,0,0,0,0,0,0,876.58828967719,386.923945400086,1461.71268262255,0,0,0,0,0,0,48.1505354275663,48.1505354275663,48.1505354275663,0,0,0
2035,"Ref","utility-scale solar pv",0,0,0,9.00746818377351,9.00746818377351,9.00746818377351,0,0,0,0,0,0,0,0,0,341.304209304829,170.985786857663,601.018241031682,0,0,0,0,0,0,120.284304333921,75.6658549163782,164.101396096754,0,0,0,40.8096352753413,3.90271585085507,117.549801427755,0,0,0,0,0,0,0,0,0,0,0,0,989.2083776634,833.620105742644,1092.76043823942,0,0,0,0,0,0,0,0,0,0.0177963842798991,0.0156108634034203,0.0202941224244464,0,0,0,0,0,0,0,0,0,72.3334559418614,0.0624434536136812,140.497770630783,0.525013500288921,0.0624434536136812,1.31131252588731,873.427807421366,872.647264251195,874.208350591537,0,0,0,0,0,0,1.20945164217999,0.0863280746209143,5.24525010354922,0.835181192082986,0.835181192082986,0.835181192082986
