"row_id","year","scenario","Material","Gas","Nuclear New","offshore wind","onshore wind","utility-scale solar pv","total_demand"
55,2035,"REF","Cement",48.3776966536319,31.7985232525757,1296.89939272571,384564.61960682,230544.11012907,616485.805348522
55,2035,"IRA","Cement",11.367797588759,17.1991332488814,1296.53549982064,1334968.83186549,852740.169459697,2189034.10375584
7,2025,"REF","Steel",1197734.04189937,0,248609.882018716,3444792.0674304,1300711.9999255,6191847.99127398
7,2025,"IRA","Steel",1136782.04986716,0,248912.57428731,3444812.68674318,1838874.6156356,6669381.92653325
7,2030,"REF","Steel",1566.31139358103,139.25609890857,554148.027213493,1861893.9065485,2735340.26784455,5153087.76909903
7,2030,"IRA","Steel",375.407137188054,2.73627085310051,1542207.3287478,7143162.43355861,3528284.31997192,12214032.2256864
7,2035,"REF","Steel",165.405219831761,23.0422308806218,1498134.20417933,887212.105635383,1745209.36389366,4130744.12115909
7,2035,"IRA","Steel",38.8669405373702,12.4630441520646,1497713.847434,3079847.82762367,6455207.75992134,11032820.7649637
14,2025,"REF","Aluminum",6540.47793805332,0,0,187281.945761479,547815.932848993,741638.356548526
14,2025,"IRA","Aluminum",6207.63680202377,0,0,187283.066765285,774471.837743056,967962.541310365
14,2030,"REF","Aluminum",8.553171869101,0.207252605956781,0,101225.010623051,1152032.87166913,1253266.64271666
14,2030,"IRA","Aluminum",2.04998940722478,0.00407234777760793,0,388350.104523164,1485994.1064683,1874346.26505322
14,2035,"REF","Aluminum",0.903229893535401,0.0342933805736015,0,48234.7863656333,735023.199411524,783258.923300432
14,2035,"IRA","Aluminum",0.212241080416464,0.018548547596222,0,167441.135057212,2718715.33509178,2886156.70093862
55,2025,"REF","Manganese",4432.7901632981,0,0,21595.1373839945,0,26027.9275472926
55,2025,"IRA","Manganese",4207.2080379998,0,0,21595.2666448856,0,25802.4746828854
55,2030,"REF","Manganese",5.79688770231272,1.84337958604614,0,11672.0701625191,0,11679.7104298075
55,2030,"IRA","Manganese",1.3893744410238,0.0362209330293692,0,44779.9376825532,0,44781.3632779272
55,2035,"REF","Manganese",0.612161469724673,0.305017721702717,0,5561.86467423879,0,5562.78185343022
55,2035,"IRA","Manganese",0.143845783508275,0.164977486443818,0,19307.3299222215,0,19307.6387454914
76,2025,"REF","Copper",14756.8948489572,0,4226.33757987893,80515.3310555248,35067.6479143617,134566.211398723
76,2025,"IRA","Copper",14005.9250127593,0,4231.48331141426,80515.8129919559,49576.6992104784,148329.920526608
76,2030,"REF","Copper",19.298017529121,8.393699887486,9420.44866926022,43518.1576540964,73745.724990807,126712.02303158
76,2030,"IRA","Copper",4.62527026471342,0.164929482671208,26217.3359181308,166957.562855274,95123.7724274282,288303.46140058
76,2035,"REF","Copper",2.03790436869876,1.38887684105733,25468.0981922852,20736.861617017,47051.4514461121,93259.8380366241
76,2035,"IRA","Copper",0.478867039381381,0.751213434218069,25460.9521790402,71985.4675079802,174034.646372096,271482.29613959
28,2025,"REF","Nickel",285.48461682789,0,322.684433949312,6003.43755133534,27.5247930868613,6639.1313951994
28,2025,"IRA","Nickel",270.956469942613,0,323.07731488614,6003.47348579937,38.9130286419672,6636.42029927009
28,2030,"REF","Nickel",0.373336477370667,1.10954086713952,719.259190477603,3244.82975354551,57.8834322270366,4023.45525359466
28,2030,"IRA","Nickel",0.0894797667641073,0.0218015897247779,2001.71567947569,12448.8006095828,74.6631812917898,14525.2907517068
28,2035,"REF","Nickel",0.0394249843062994,0.183591936241873,1944.51074804547,1546.19563872366,36.9309475404065,3527.86035123009
28,2035,"IRA","Nickel",0.00926408805162425,0.0993009062013074,1943.96514391533,5367.42820432313,136.600767836933,7448.10268106964
7,2025,"REF","Cement",327159.520788451,0,235.582038737474,1467005.71615629,189178.07562505,1983578.89460852
7,2025,"IRA","Cement",310510.562165937,0,235.868869096615,1467014.49713613,267449.490065149,2045210.41823631
7,2030,"REF","Cement",427.835952726904,186.818612574896,525.109142698825,792909.688108015,397833.192959071,1191882.64477509
7,2030,"IRA","Cement",102.541979109355,3.67083616740542,1461.39141257036,3042000.7699565,513160.513586832,3556728.88777118
7,2035,"REF","Cement",45.1802241257611,30.9122375069153,1419.62784124703,377829.83847296,253826.634215053,633152.192990893
7,2035,"IRA","Cement",10.6164550692362,16.7197604643304,1419.22951235416,1311589.86655055,938857.934617155,2251894.3668956
12,2025,"REF","Nickel",313.446792057716,0,262.538851769799,6180.35253457084,25.8336255247616,6782.17180392311
12,2025,"IRA","Nickel",297.495666262105,0,262.858503104617,6180.38952798568,36.5221495688828,6777.26584692129
12,2030,"REF","Nickel",0.409903421382988,0.883799576816315,585.195510306292,3340.45146969426,54.3269810429552,3981.26766404171
12,2030,"IRA","Nickel",0.0982439830135956,0.0173659541016787,1628.61322322632,12815.653655411,70.0757553342039,14514.4582439086
12,2035,"REF","Nickel",0.0432865174840065,0.146239296237704,1582.07079529,1591.76039610883,34.6618507184668,3208.68256793102
12,2035,"IRA","Nickel",0.0101714716308951,0.079097671367842,1581.62688704163,5525.60066179699,128.207796932675,7235.5246149143
14,2025,"REF","Steel",1138480.55262139,0,422253.140143493,3594921.47085198,1299929.30645834,6455584.4700752
14,2025,"IRA","Steel",1080543.9363571,0,422767.249879892,3594942.98878652,1837768.08694311,6936022.26196662
14,2030,"REF","Steel",1488.82389458806,183.868566929191,941196.474955905,1943038.1428196,2733694.29782334,5619601.60806037
14,2030,"IRA","Steel",356.835248938996,3.61287013231664,2619372.49649249,7454472.57759687,3526161.20195065,13600366.7241591
14,2035,"REF","Steel",157.222404551433,30.4241035335419,2544516.19917293,925878.190995594,1744159.19754783,5214741.23422443
14,2035,"IRA","Steel",36.9441415153548,16.4557393591781,2543802.24140803,3214072.39268872,6451323.38817482,12209251.4221525
76,2025,"REF","Aluminum",6736.35953803049,0,229.268386016187,29222.7247009371,281985.308581482,318173.661206466
76,2025,"IRA","Aluminum",6393.55010077262,0,229.547529255855,29222.8996178811,398655.218036242,434501.215284152
76,2030,"REF","Aluminum",8.80933189386792,0.220225054964341,511.036097123954,15794.7452236225,593002.732001916,609317.542879611
76,2030,"IRA","Aluminum",2.11138479894182,0.00432724601467563,1422.22578721841,60596.5948608528,764907.483583967,826928.419944083
76,2035,"REF","Aluminum",0.930280839715273,0.0364398873870342,1381.58148919431,7526.36287091235,378349.243372116,387258.15445295
76,2035,"IRA","Aluminum",0.21859751534471,0.0197095466907592,1381.19383560721,26126.8440665452,1399444.11387244,1426952.39008165
28,2025,"REF","Copper",14811.2201905206,0,6557.08941465322,40671.6420760375,74386.5278417463,136426.479522958
28,2025,"IRA","Copper",14057.4857691392,0,6565.07292783532,40671.885522171,105163.55488478,166457.999103926
28,2030,"REF","Copper",19.3690603470374,6.69849088541232,14615.6626353212,21982.8312038534,156431.604384616,193056.165775023
28,2030,"IRA","Copper",4.64229751804318,0.131619982989378,40675.7417220107,84337.2081977088,201779.348400122,326797.072237343
28,2035,"REF","Copper",2.04540661439721,1.10837639962003,39513.3123920418,10475.0511785887,99806.9249337191,149798.442287364
28,2035,"IRA","Copper",0.480629918072605,0.599496814225051,39502.2254764984,36362.8532700407,369167.41890991,445033.577783181
46,2025,"REF","Manganese",4360.00583469501,0,0,21658.1632807827,0,26018.1691154777
46,2025,"IRA","Manganese",4138.12766174496,0,0,21658.2929189247,0,25796.4205806696
46,2030,"REF","Manganese",5.70170553400398,2.07405653973218,0,11706.1353632302,0,11713.9111253039
46,2030,"IRA","Manganese",1.36656156648137,0.0407535504859846,0,44910.628943293,0,44912.03625841
46,2035,"REF","Manganese",0.602110066448357,0.343187049059518,0,5578.09710206157,0,5579.04239917708
46,2035,"IRA","Manganese",0.141483903430639,0.185622449796845,0,19363.6788011981,0,19364.0059075514
12,2025,"REF","Copper",14978.9266544468,0,2392.32462871672,66477.2877309436,93768.0155014431,177616.55451555
12,2025,"IRA","Copper",14216.6577482003,0,2395.23737765172,66477.6856405886,132564.029142504,215653.609908945
12,2030,"REF","Copper",19.5883749327766,7.20326214994848,5332.45888173431,35930.6612786189,197190.022581217,238479.934378653
12,2030,"IRA","Copper",4.69486194495939,0.141538334210317,14840.3617152798,137848.106680865,254353.168747251,407046.473543675
12,2035,"REF","Copper",2.06856661783916,1.19189917607654,14416.2545940604,17121.3394800618,125811.723653059,157352.578192975
12,2035,"IRA","Copper",0.486072058759211,0.644672476949439,14412.2095827095,59434.6265889958,465354.376166289,539202.34308253
14,2025,"REF","Cement",316546.553903621,0,223.960240019922,1428647.12963223,124271.724361532,1869689.3681374
14,2025,"IRA","Cement",300437.683022102,0,224.232920383937,1428655.68101108,175688.483986289,1905006.08093985
14,2030,"REF","Cement",413.957069460761,216.074717721263,499.204312288587,772177.052548324,261337.983981117,1034644.27262891
14,2030,"IRA","Cement",99.2155448794422,4.24569521066935,1389.29764457568,2962459.94168601,337096.895012716,3301049.59558339
14,2035,"REF","Cement",43.71458980358,35.7531452641614,1349.59436537924,367950.518719246,166739.583424601,536119.164244294
14,2035,"IRA","Cement",10.2720601214365,19.3381027345387,1349.2156869582,1277295.02173429,616738.985635032,1895412.83321914
21,2025,"REF","Steel",1240974.13825083,0,601913.250829876,3126168.39493501,1300669.41602462,6269725.20004034
21,2025,"IRA","Steel",1177821.68274669,0,602646.103787736,3126187.10707864,1838814.41287406,6745469.30648713
21,2030,"REF","Steel",1622.85771622495,104.635183268745,1341656.40477608,1689679.31051809,2735250.71576935,5768313.92396302
21,2030,"IRA","Steel",388.959929556966,2.05599757878524,3733862.14241623,6482460.53827433,3528168.80776802,13744882.5043857
21,2035,"REF","Steel",171.376610301066,17.3136262613359,3627156.01525897,805150.032265951,1745152.22763093,6177646.96539241
21,2035,"IRA","Steel",40.2700986634075,9.364565854986,3626138.28300699,2794979.4215325,6454996.42341685,12876163.7626209
76,2025,"REF","Steel",1302034.47634099,0,272289.468303699,2557834.6334751,1301143.76314709,5433302.34126688
76,2025,"IRA","Steel",1235774.69557886,0,272620.991396047,2557849.94377288,1839485.01857506,5905730.64932285
76,2030,"REF","Steel",1702.70808358602,173.770480449704,606929.501218083,1382497.5861543,2736248.24695618,4727551.8128926
76,2030,"IRA","Steel",408.098140475486,3.41445081766925,1689099.44427388,5303956.78678033,3529455.51190738,10522923.2555529
76,2035,"REF","Steel",179.808948609484,28.7532076665997,1640828.44411175,658774.697169267,1745788.67523802,4045600.37867531
76,2035,"IRA","Steel",42.2515306397238,15.5519879354947,1640368.04924025,2286855.42846282,6457350.5258054,10384631.8070271
14,2025,"REF","Manganese",4359.14491205948,0,0,21508.464786084,0,25867.6096981435
14,2025,"IRA","Manganese",4137.31055096397,0,0,21508.5935281834,0,25645.9040791474
14,2030,"REF","Manganese",5.70057968061262,1.81304984994324,0,11625.2240310966,0,11632.7376606271
14,2030,"IRA","Manganese",1.36629172652472,0.035624977997374,0,44600.2123367865,0,44601.614253491
14,2035,"REF","Manganese",0.601991174363131,0.299999163899442,0,5539.54199798203,0,5540.4439883203
14,2035,"IRA","Manganese",0.141455966152652,0.162263057107269,0,19229.8394940145,0,19230.1432130378
35,2025,"REF","Copper",14645.5298632276,0,14443.365985247,35132.5485412263,73167.3419257149,137388.786315416
35,2025,"IRA","Copper",13900.2273266851,0,14460.9513490334,35132.7588322955,103439.937333117,166933.874841131
35,2030,"REF","Copper",19.1523823213936,4.79601526144549,32194.0652642461,18988.9772067499,153867.70989429,205074.700762869
35,2030,"IRA","Copper",4.59036501111519,0.0942378601280128,89596.8603233466,72851.2769486435,198472.210039816,360925.031914678
35,2035,"REF","Copper",2.02252503630794,0.793580258440028,87036.36569181,9048.44813778545,98171.1018790328,194258.731813923
35,2035,"IRA","Copper",0.475253201812372,0.42923039224742,87011.9444328162,31410.576077032,363116.810945654,481540.235939096
42,2025,"REF","Nickel",306.451660151983,0,162.168968651432,7384.29985773432,27.7371476530981,7880.65763419083
42,2025,"IRA","Nickel",290.85651256962,0,162.366415722394,7384.34405755406,39.2132437713652,7876.78022961744
42,2030,"REF","Nickel",0.400755685391301,1.28620454955737,361.472413420286,3991.1793339382,58.3300045628969,4412.66871215633
42,2030,"IRA","Nickel",0.0960514908983846,0.0252728896447817,1005.98644719554,15312.1733647181,75.2392098718065,16393.520346166
42,2035,"REF","Nickel",0.0423205005802996,0.212823872152742,977.237416390817,1901.83909425642,37.2158708573923,2916.54752587736
42,2035,"IRA","Nickel",0.00994447685048453,0.11511182788658,976.963216430209,6602.00076817099,137.654646669376,7716.74368757531
97,2025,"REF","Nickel",303.861511377899,0,137.059428922435,6489.48509637475,27.5599026205643,6957.96593929565
97,2025,"IRA","Nickel",288.39817496723,0,137.226304145317,6489.5239401483,38.9626645569868,6954.11108381783
97,2030,"REF","Nickel",0.397368473043655,1.62173195228129,305.503592743981,3507.5361650465,57.9572660360033,3873.01612425181
97,2030,"IRA","Nickel",0.0952396576347763,0.0318657344802009,850.223868986248,13456.6746689419,74.7584186827364,14381.784062003
97,2035,"REF","Nickel",0.0419628050382284,0.268342445062185,825.926213417883,1671.37801764008,36.9780551914345,2534.59259149949
97,2035,"IRA","Nickel",0.00986042550447318,0.145140622798617,825.694469389886,5801.9834536413,136.7750103552,6764.60793443468
76,2025,"REF","Cement",356705.759544257,0,195.891419508417,1502897.9255644,194055.768967515,2053855.34549568
76,2025,"IRA","Cement",338553.209935576,0,196.129924984095,1502906.92138237,274345.302874463,2116001.5641174
76,2030,"REF","Cement",466.474422355183,252.790247868824,436.639295217025,812309.25843952,408090.768052256,1221555.93045722
76,2030,"IRA","Cement",111.802690183745,4.96712598308288,1215.17769266287,3116427.2888531,526391.64310577,3644150.8794677
76,2035,"REF","Cement",49.2605140278965,41.8283385892307,1180.45040481821,387073.938570017,260371.200649406,648716.678476859
76,2035,"IRA","Cement",11.5752421326846,22.6240433639394,1180.11918596691,1343679.62436768,963065.079562849,2307959.02240199
28,2025,"REF","Steel",1091538.57022072,0,565621.678344187,2769666.82695331,1300531.79268838,5727358.8682066
28,2025,"IRA","Steel",1035990.80426641,0,566310.344891123,2769683.40520404,1838619.84862036,6210604.40298194
28,2030,"REF","Steel",1427.43650865817,154.457215906452,1260762.98600238,1496991.8901725,2734961.29993137,5494298.06983082
28,2030,"IRA","Steel",342.122170233292,3.03496063187411,3508733.80638734,5743214.58146069,3527795.49356828,12780089.0385472
28,2035,"REF","Steel",150.739789340791,25.5575077715716,3408461.38565381,713332.441944079,1744967.57373743,5866937.69863244
28,2035,"IRA","Steel",35.4208557316597,13.8235030029886,3407505.01623733,2476245.93684009,6454313.42270022,12338113.6201364
35,2025,"REF","Aluminum",6850.57636989152,0,3723.34387580003,41690.3545677377,537424.494717045,589688.769530475
35,2025,"IRA","Aluminum",6501.95450417959,0,3727.87719280003,41690.6041115256,759780.997801639,811701.433610144
35,2030,"REF","Aluminum",8.95869654313427,0.227753403699437,8299.28258144098,22533.4405131219,1130180.13319608,1161022.04274059
35,2030,"IRA","Aluminum",2.14718390990275,0.00447517204001505,23097.1036472105,86449.6227234244,1457806.50750326,1567355.38553298
35,2035,"REF","Aluminum",0.946054007648701,0.0376855775296096,22437.0357644823,10737.4223281695,721080.654764257,754256.096596494
35,2035,"IRA","Aluminum",0.22230389644186,0.0203833135376909,22430.740227472,37273.642482603,2667144.43233242,2726849.05772971
76,2025,"REF","Manganese",4712.59276877344,0,0,21545.7959295374,0,26258.3886983108
76,2025,"IRA","Manganese",4472.77165085831,0,0,21545.9248950879,0,26018.6965459462
76,2030,"REF","Manganese",6.16279364935811,1.75085276825686,0,11645.4013385102,0,11653.3149849278
76,2030,"IRA","Manganese",1.47707328853479,0.0344028551381225,0,44677.6226466973,0,44679.134122841
76,2035,"REF","Manganese",0.650801777045951,0.289707625305793,0,5549.15669801059,0,5550.09720741294
76,2035,"IRA","Manganese",0.15292548805768,0.156696586545029,0,19263.2157439643,0,19263.5253660389
97,2025,"REF","Copper",15252.4772592678,0,8524.80607569251,129655.234461785,100474.653215535,253907.17101228
97,2025,"IRA","Copper",14476.2875210986,0,8535.18536097845,129656.010532381,142045.502250629,294712.985665086
97,2030,"REF","Copper",19.9461049580271,8.375704352243,19001.6761637293,70078.0442683109,211293.78744404,300401.82968539
97,2030,"IRA","Copper",4.78060122082489,0.164575884811169,52882.1231856626,268854.660017986,272545.454731942,594287.183112696
97,2035,"REF","Copper",2.10634353353388,1.38589918132724,51370.8604914958,33392.9280263629,134810.246723151,219577.527483725
97,2035,"IRA","Copper",0.494948883429468,0.749602882493359,51356.4465039766,115919.447206296,498638.254394113,665915.392656152
49,2025,"REF","Nickel",274.171270948456,0,202.261312589365,5050.7750161456,26.3625208269938,5553.57012051041
49,2025,"IRA","Nickel",260.218853685764,0,202.507573659357,5050.80524830702,37.2698724665415,5550.80154811868
49,2030,"REF","Nickel",0.358541688268421,1.27287652257643,450.837699784478,2729.92013504132,55.4392246585692,3237.82847769522
49,2030,"IRA","Nickel",0.0859338119527356,0.0250110045852181,1254.69219511551,10473.3480713685,71.5104257315552,11799.6616370321
49,2035,"REF","Nickel",0.0378626287275492,0.210618529066983,1218.83566377914,1300.83576873415,35.3714874666693,2555.29140113775
49,2035,"IRA","Nickel",0.00889696553010237,0.113919005525296,1218.49367452925,4515.691558967,130.832612463977,5865.14066193128
28,2025,"REF","Cement",346693.183820857,0,210.982970477009,1615909.67636163,160731.202720702,2123545.04587367
28,2025,"IRA","Cement",329050.168394528,0,211.239850507078,1615919.34862817,227232.87602529,2172413.63289849
28,2030,"REF","Cement",453.380687948349,254.764944169294,470.278155945045,873391.578085798,338010.667331586,1212580.66920545
28,2030,"IRA","Cement",108.664437235504,5.0059271844166,1308.79545361809,3350769.82014197,435996.117758705,3788188.40371872
28,2035,"REF","Cement",47.8777927970757,42.1550848389903,1271.39276204302,416180.308830893,215658.500939582,633200.235410154
28,2035,"IRA","Cement",11.2503301141114,22.8007733411006,1271.0360259629,1444718.8129096,797681.044784386,2243704.9448234
33,2025,"REF","Nickel",296.713856410161,0,204.410738892651,5280.03408757849,25.7930077090845,5806.95169059039
33,2025,"IRA","Nickel",281.614260023072,0,204.659616973353,5280.06569200402,36.4647263497572,5802.8042953502
33,2030,"REF","Nickel",0.388021278239373,1.79876126644483,455.628741620525,2853.83358460993,54.2415635586699,3365.89067233381
33,2030,"IRA","Nickel",0.0929993600435086,0.0353442187712775,1268.02578013076,10948.742450639,69.9655762921308,12286.8621506407
33,2035,"REF","Nickel",0.0409757249354158,0.297634880808734,1231.788202263,1359.88183581759,34.6073524188705,2626.6160011052
33,2035,"IRA","Nickel",0.00962848129073758,0.160984267536063,1231.44257870124,4720.66272683267,128.006217767599,6080.28213605034
35,2025,"REF","Steel",1356264.35958675,0,349238.821313557,3208272.58344111,1300947.79294042,6214723.55728183
35,2025,"IRA","Steel",1287244.85145955,0,349664.03325705,3208291.78703151,1839207.96674614,6684408.63849425
35,2030,"REF","Steel",1773.62606790389,204.535871005318,778448.556774199,1734056.2381495,2735836.13020963,5250319.08707224
35,2030,"IRA","Steel",425.095474196625,4.0189661108691,2166441.11384304,6652712.77512764,3528923.92720037,12348506.9306113
35,2035,"REF","Steel",187.298011661822,33.843851723636,2104528.6671176,826296.106844645,1745525.73537143,4676571.65119707
35,2035,"IRA","Steel",44.011311671011,18.3054071670781,2103938.16406487,2868385.42156371,6456377.95970399,11428763.8620514
19,2025,"REF","Steel",1274079.17993284,0,572301.125011653,4372588.07516236,1300483.27234531,7519451.65245215
19,2025,"IRA","Steel",1209242.02802178,0,572997.924046519,4372614.24793546,1838551.25324551,7993405.45324927
19,2030,"REF","Steel",1666.15013520744,248.862246893009,1275651.38128095,2363363.28394541,2734859.26377869,6375788.94138716
19,2030,"IRA","Steel",399.336080262864,4.88994390872268,3550168.56963529,9067051.44012504,3527663.87829475,16145288.1140793
19,2035,"REF","Steel",175.948365386417,41.1783856888306,3448712.02829227,1126167.55882591,1744902.47234906,6319999.18621831
19,2035,"IRA","Steel",41.3443702809205,22.2724979021993,3447744.36507507,3909352.32686698,6454072.62466412,13811232.9334744
49,2025,"REF","Copper",15038.2887184082,0,9105.99767144133,11649.1579619605,77835.4251847646,113628.869536575
49,2025,"IRA","Copper",14272.998911091,0,9117.08458025847,11649.2276897196,110039.415010906,145078.726191975
49,2030,"REF","Copper",19.6660044180184,8.29065197772052,20297.1442827039,6296.31507540429,163684.484178575,190305.900193079
49,2030,"IRA","Copper",4.71346786389443,0.162904673745968,56487.4422143848,24155.8346360618,211134.755605761,291782.908828746
49,2035,"REF","Copper",2.07676442711544,1.37182585551924,54873.1468917899,3000.26061428422,104434.427361995,162311.283458352
49,2035,"IRA","Copper",0.487998381072388,0.741990925047908,54857.7502087897,10415.0361300476,386283.697450508,451557.713778652
1,2025,"REF","Nickel",293.840275035598,0,225.419119290541,4199.45072402873,26.7649222740938,4745.47504062896
1,2025,"IRA","Nickel",278.886913541164,0,225.693575897208,4199.47586046259,37.8387653547517,4741.89511525572
1,2030,"REF","Nickel",0.384263412895392,1.91781039104982,502.456134232237,2269.78336017599,56.2854572466859,2830.82702545886
1,2030,"IRA","Nickel",0.0920986901789444,0.0376834387573094,1398.34754349619,8708.03173784556,72.601971528179,10179.1110349989
1,2035,"REF","Nickel",0.0405788877893243,0.317333532693885,1358.38563673715,1081.57573706815,35.9114031232969,2476.23068934908
1,2035,"IRA","Nickel",0.00953523244541186,0.171638842149637,1358.00449160103,3754.55729589515,132.829660960548,5245.57262253132
56,2025,"REF","Nickel",287.563467321811,0,248.756808436591,6796.59570181869,24.8306752954814,7357.74665287258
56,2025,"IRA","Nickel",272.92952893833,0,249.059679593854,6796.63638384823,35.1042340599348,7353.72982644034
56,2030,"REF","Nickel",0.376055050192573,1.32274012936907,554.475524189679,3673.5280024984,52.2178207146496,4281.92014258229
56,2030,"IRA","Nickel",0.0901313432287182,0.0259907845371664,1543.11876073351,14093.5029293457,67.3551734007059,15704.0929856077
56,2035,"REF","Nickel",0.0397120703462012,0.218869289710585,1499.01958930694,1750.47488084266,33.3161584116693,3283.06920992132
56,2035,"IRA","Nickel",0.00933154756743227,0.118381663447703,1498.59898413419,6076.55849692461,123.230329127938,7698.51552339775
35,2025,"REF","Cement",388217.944192766,0,205.196713498119,1480944.22761763,192210.909046103,2061578.27757
35,2025,"IRA","Cement",368461.757749511,0,205.446548533687,1480953.0920285,271737.14205248,2121357.43837903
35,2030,"REF","Cement",507.683816198008,235.1173309562,457.380668267701,800443.387979659,404211.108579705,1205854.67837479
35,2030,"IRA","Cement",121.679589905722,4.61986731494347,1272.90143425569,3070903.83565727,521387.314450667,3593690.35099942
35,2035,"REF","Cement",53.6122980190237,38.9040614119554,1236.52452018611,381419.726007818,257895.889581233,640644.656468668
35,2035,"IRA","Cement",12.5978249132441,21.0423651070868,1236.17756767586,1324051.72009766,953909.360171199,2279230.89802655
42,2025,"REF","Steel",1398763.39225778,0,396415.137015013,3699125.01404284,1300760.62678003,6795064.17009566
42,2025,"IRA","Steel",1327581.13296035,0,396897.787970614,3699147.15570312,1838943.36159045,7262569.43822453
42,2030,"REF","Steel",1829.20328017319,151.93410531375,883603.919324085,1999359.66769253,2735442.52798614,5620387.25238824
42,2030,"IRA","Steel",438.415994136921,2.98538352876647,2459091.02472883,7670550.30321702,3528416.2241662,13658498.9534897
42,2035,"REF","Steel",193.167062382332,25.1400172826808,2388815.24336155,952715.9922792,1745274.60819206,5087024.15091248
42,2035,"IRA","Steel",45.390421989276,13.5976914301825,2388144.97323615,3307236.52272763,6455449.08655526,12150889.5706325
97,2025,"REF","Steel",1142115.4015453,0,431496.558968545,3481107.91262469,1300163.45901452,6354883.33215307
97,2025,"IRA","Steel",1083993.80992346,0,432021.922929399,3481128.74931134,1838099.11886391,6835243.60102812
97,2030,"REF","Steel",1493.57729148946,158.134337559741,961799.929110737,1881522.45002946,2734186.71037568,5579160.80114493
97,2030,"IRA","Steel",357.974523753689,3.10721312840431,2676712.40647084,7218467.40873766,3526796.35930485,13422337.2562502
97,2035,"REF","Steel",157.724371569388,26.1659485276699,2600217.4520472,896565.313855813,1744473.36796653,5241440.02418964
97,2035,"IRA","Steel",37.0620937919419,14.1525954440137,2599487.86524366,3112316.34088677,6452485.44664569,12164340.8674654
35,2025,"REF","Manganese",4025.83060840089,0,0,21412.705602655,0,25438.5362110559
35,2025,"IRA","Manganese",3820.9584192652,0,0,21412.8337715737,0,25233.7921908389
35,2030,"REF","Manganese",5.26469494059465,1.59694447368176,0,11573.4666429488,0,11580.3282823631
35,2030,"IRA","Manganese",1.26182064685008,0.031378680370935,0,44401.6449375506,0,44402.9381368779
35,2035,"REF","Manganese",0.555960984236539,0.264240945671383,0,5514.87905603928,0,5515.69925796918
35,2035,"IRA","Manganese",0.130639785959586,0.142922210516314,0,19144.2251209883,0,19144.4986829848
56,2025,"REF","Copper",14784.5919841086,0,0,24288.2552171785,57505.1753548802,96578.0225561673
56,2025,"IRA","Copper",14032.2126567366,0,0,24288.400598125,81297.6333222263,119618.246577088
56,2030,"REF","Copper",19.3342378725692,8.40176976357398,0,13127.6876816813,120930.86076447,134086.284453787
56,2030,"IRA","Copper",4.63395140915097,0.165088049275477,0,50364.4193460564,155987.342727276,206356.561112791
56,2035,"REF","Copper",2.04172930025131,1.39021213588071,0,6255.48179153716,77156.6422908623,83415.5560238356
56,2035,"IRA","Copper",0.479765822305909,0.751935666298203,0,21715.1365316501,285388.198315784,307104.566548923
8,2025,"REF","Nickel",297.447296939908,0,332.334377926843,7119.64007435163,25.4947652158506,7774.91651443423
8,2025,"IRA","Nickel",282.310376188843,0,332.73900804842,7119.68269001107,36.0430876240875,7770.77516187242
8,2030,"REF","Nickel",0.388980419599699,1.21143776494363,740.76878363797,3848.13196610208,53.6143726806186,4644.11554060521
8,2030,"IRA","Nickel",0.0932292431393695,0.0238037821864941,2061.57739616736,14763.3716416164,69.1565699075607,16894.2226407166
8,2035,"REF","Nickel",0.0410770119388843,0.200452467763461,2002.66173956585,1833.67551308935,34.2071903599884,3870.78597249489
8,2035,"IRA","Nickel",0.00965228172427302,0.108420402914516,2002.09981903263,6365.37927028228,126.526092069695,8494.12325406925
42,2025,"REF","Cement",394309.022957549,0,234.661820292927,1476085.73902525,176104.132523594,2046733.55632669
42,2025,"IRA","Cement",374242.865042038,0,234.94753025007,1476094.57435492,248966.273106353,2099538.66003356
42,2030,"REF","Cement",515.649295790915,237.743160856528,523.057988370161,797817.397752058,370339.264228521,1169433.1124256
42,2030,"IRA","Cement",123.588723621124,4.6714627702074,1455.68300058888,3060829.21503645,477696.407429807,3540109.56565324
42,2035,"REF","Cement",54.4534665813732,39.3385485137111,1414.0825639801,380168.413937343,236284.881755645,617961.170272063
42,2035,"IRA","Cement",12.7954828138109,21.2773697800604,1413.68579101906,1319707.94397304,873974.225566939,2195129.92818359
97,2025,"REF","Cement",385765.445039655,0,217.908998820304,1536083.12370339,202480.793619908,2124547.27136177
97,2025,"IRA","Cement",366134.064858567,0,218.174311561151,1536092.31815628,286256.136302829,2188700.69362924
97,2030,"REF","Cement",504.476612234619,254.042668315769,485.716178406971,830245.701915102,425808.225253076,1257298.16262713
97,2030,"IRA","Cement",120.910900318704,4.99173504215936,1351.75984257725,3185240.51648964,549245.189761846,3735963.36872943
97,2035,"REF","Cement",53.2736116768419,42.0355723213566,1313.12931682496,395620.843271522,271675.341700794,668704.623473139
97,2035,"IRA","Cement",12.5182403515489,22.7361316060311,1312.76087001674,1373349.15402201,1004877.0137318,2379574.18299579
49,2025,"REF","Steel",1266542.86827823,0,258641.991615969,2953304.24400157,1300204.43044014,5778693.5343359
49,2025,"IRA","Steel",1202089.23490456,0,258956.898370922,2953321.92144123,1838157.04199719,6252525.09671391
49,2030,"REF","Steel",1656.29468283049,140.911372133553,576509.462314003,1596247.05017161,2734272.87148615,4908826.59002673
