"technology","row_id","Material_Technology","Intensity_Distribution_Value","year","scenario","capacity_new","material_demand"
"Nuclear New",96,"Aluminum.Nuclear.New",36.9419014921512,2035,"IRA",0.00157467,0.0581713040226457
"Nuclear New",54,"Cement.Nuclear.New",29177.8826011334,2030,"REF",0.01172974,342.248976661818
"Nuclear New",54,"Cement.Nuclear.New",29177.8826011334,2030,"IRA",0.00023048,6.72491838190922
"Nuclear New",54,"Cement.Nuclear.New",29177.8826011334,2035,"REF",0.00291132,84.9461531743317
"Nuclear New",54,"Cement.Nuclear.New",29177.8826011334,2035,"IRA",0.00157467,45.9455363955267
"Nuclear New",12,"Steel.Nuclear.New",26139.7599937226,2030,"REF",0.01172974,306.612588388767
"Nuclear New",12,"Steel.Nuclear.New",26139.7599937226,2030,"IRA",0.00023048,6.02469188335318
"Nuclear New",12,"Steel.Nuclear.New",26139.7599937226,2035,"REF",0.00291132,76.1012060649244
"Nuclear New",12,"Steel.Nuclear.New",26139.7599937226,2035,"IRA",0.00157467,41.1614958693151
"Nuclear New",86,"Nickel.Nuclear.New",182.367406122433,2030,"REF",0.01172974,2.13912225829055
"Nuclear New",86,"Nickel.Nuclear.New",182.367406122433,2030,"IRA",0.00023048,0.0420320397630984
"Nuclear New",86,"Nickel.Nuclear.New",182.367406122433,2035,"REF",0.00291132,0.530929876792362
"Nuclear New",86,"Nickel.Nuclear.New",182.367406122433,2035,"IRA",0.00157467,0.287168483398812
"Nuclear New",96,"Cement.Nuclear.New",36879.7017753622,2030,"REF",0.01172974,432.589313102537
"Nuclear New",96,"Cement.Nuclear.New",36879.7017753622,2030,"IRA",0.00023048,8.50003366518548
"Nuclear New",96,"Cement.Nuclear.New",36879.7017753622,2035,"REF",0.00291132,107.368613372647
"Nuclear New",96,"Cement.Nuclear.New",36879.7017753622,2035,"IRA",0.00157467,58.0733599946096
"Nuclear New",45,"Aluminum.Nuclear.New",42.1623841160417,2030,"REF",0.01172974,0.494553803461299
"Nuclear New",45,"Aluminum.Nuclear.New",42.1623841160417,2030,"IRA",0.00023048,0.00971758629106529
"Nuclear New",45,"Aluminum.Nuclear.New",42.1623841160417,2035,"REF",0.00291132,0.122748192124714
"Nuclear New",45,"Aluminum.Nuclear.New",42.1623841160417,2035,"IRA",0.00157467,0.0663918413960074
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2030,"REF",0.01172974,2.72955574061671
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2030,"IRA",0.00023048,0.0536335849811964
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2035,"REF",0.00291132,0.677475393211805
"Nuclear New",7,"Nickel.Nuclear.New",232.703857086066,2035,"IRA",0.00157467,0.366431782637715
"Nuclear New",82,"Steel.Nuclear.New",26960.7477311609,2030,"REF",0.01172974,316.242561092107
"Nuclear New",82,"Steel.Nuclear.New",26960.7477311609,2030,"IRA",0.00023048,6.21391313707796
"Nuclear New",82,"Steel.Nuclear.New",26960.7477311609,2035,"REF",0.00291132,78.4913640846833
"Nuclear New",82,"Steel.Nuclear.New",26960.7477311609,2035,"IRA",0.00157467,42.4542806298271
"Nuclear New",96,"Steel.Nuclear.New",22947.7120032413,2030,"REF",0.01172974,269.170695392899
"Nuclear New",96,"Steel.Nuclear.New",22947.7120032413,2030,"IRA",0.00023048,5.28898866250705
"Nuclear New",96,"Steel.Nuclear.New",22947.7120032413,2035,"REF",0.00291132,66.8081329092764
"Nuclear New",96,"Steel.Nuclear.New",22947.7120032413,2035,"IRA",0.00157467,36.1350736601439
"Nuclear New",54,"Copper.Nuclear.New",1465.45612358372,2030,"REF",0.01172974,17.189419311045
"Nuclear New",54,"Copper.Nuclear.New",1465.45612358372,2030,"IRA",0.00023048,0.337758327363577
"Nuclear New",54,"Copper.Nuclear.New",1465.45612358372,2035,"REF",0.00291132,4.26641172171177
"Nuclear New",54,"Copper.Nuclear.New",1465.45612358372,2035,"IRA",0.00157467,2.30760979412358
"Nuclear New",59,"Cement.Nuclear.New",44534.4351176109,2030,"REF",0.01172974,522.377344976445
"Nuclear New",59,"Cement.Nuclear.New",44534.4351176109,2030,"IRA",0.00023048,10.264296605907
"Nuclear New",59,"Cement.Nuclear.New",44534.4351176109,2035,"REF",0.00291132,129.653991646603
"Nuclear New",59,"Cement.Nuclear.New",44534.4351176109,2035,"IRA",0.00157467,70.1270389466484
"Nuclear New",77,"Nickel.Nuclear.New",243.767290073232,2030,"REF",0.01172974,2.85932693306359
"Nuclear New",77,"Nickel.Nuclear.New",243.767290073232,2030,"IRA",0.00023048,0.0561834850160784
"Nuclear New",77,"Nickel.Nuclear.New",243.767290073232,2035,"REF",0.00291132,0.709684586936001
"Nuclear New",77,"Nickel.Nuclear.New",243.767290073232,2035,"IRA",0.00157467,0.383853038659616
"Nuclear New",96,"Copper.Nuclear.New",1525.55724270124,2030,"REF",0.01172974,17.8943898120025
"Nuclear New",96,"Copper.Nuclear.New",1525.55724270124,2030,"IRA",0.00023048,0.351610433297782
"Nuclear New",96,"Copper.Nuclear.New",1525.55724270124,2035,"REF",0.00291132,4.44138531182098
"Nuclear New",96,"Copper.Nuclear.New",1525.55724270124,2035,"IRA",0.00157467,2.40224922336436
"Nuclear New",45,"Steel.Nuclear.New",47856.6192389661,2030,"REF",0.01172974,561.345700952071
"Nuclear New",45,"Steel.Nuclear.New",47856.6192389661,2030,"IRA",0.00023048,11.0299936021969
"Nuclear New",45,"Steel.Nuclear.New",47856.6192389661,2035,"REF",0.00291132,139.325932722787
"Nuclear New",45,"Steel.Nuclear.New",47856.6192389661,2035,"IRA",0.00157467,75.3583826170228
"Nuclear New",3,"Copper.Nuclear.New",1266.64750315922,2030,"REF",0.01172974,14.8574458837068
"Nuclear New",3,"Copper.Nuclear.New",1266.64750315922,2030,"IRA",0.00023048,0.291936916528136
"Nuclear New",3,"Copper.Nuclear.New",1266.64750315922,2035,"REF",0.00291132,3.68761620889749
"Nuclear New",3,"Copper.Nuclear.New",1266.64750315922,2035,"IRA",0.00157467,1.99455182379972
"Nuclear New",64,"Aluminum.Nuclear.New",43.2273928722501,2030,"REF",0.01172974,0.507046079269348
"Nuclear New",64,"Aluminum.Nuclear.New",43.2273928722501,2030,"IRA",0.00023048,0.00996304950919621
"Nuclear New",64,"Aluminum.Nuclear.New",43.2273928722501,2035,"REF",0.00291132,0.125848773416839
"Nuclear New",64,"Aluminum.Nuclear.New",43.2273928722501,2035,"IRA",0.00157467,0.0680688787341461
"Nuclear New",87,"Steel.Nuclear.New",22615.2740561043,2030,"REF",0.01172974,265.271284706848
"Nuclear New",87,"Steel.Nuclear.New",22615.2740561043,2030,"IRA",0.00023048,5.21236836445091
"Nuclear New",87,"Steel.Nuclear.New",22615.2740561043,2035,"REF",0.00291132,65.8402996650175
"Nuclear New",87,"Steel.Nuclear.New",22615.2740561043,2035,"IRA",0.00157467,35.6115935979257
"Nuclear New",96,"Silver.Nuclear.New",1,2030,"REF",0.01172974,0.01172974
"Nuclear New",96,"Silver.Nuclear.New",1,2030,"IRA",0.00023048,0.00023048
"Nuclear New",96,"Silver.Nuclear.New",1,2035,"REF",0.00291132,0.00291132
"Nuclear New",96,"Silver.Nuclear.New",1,2035,"IRA",0.00157467,0.00157467
"Nuclear New",54,"Nickel.Nuclear.New",123.009717892188,2030,"REF",0.01172974,1.44287200834871
"Nuclear New",54,"Nickel.Nuclear.New",123.009717892188,2030,"IRA",0.00023048,0.0283512797797914
"Nuclear New",54,"Nickel.Nuclear.New",123.009717892188,2035,"REF",0.00291132,0.358120651893884
"Nuclear New",54,"Nickel.Nuclear.New",123.009717892188,2035,"IRA",0.00157467,0.193699712473291
"Nuclear New",64,"Cement.Nuclear.New",43217.3484696541,2030,"REF",0.01172974,506.92826103844
"Nuclear New",64,"Cement.Nuclear.New",43217.3484696541,2030,"IRA",0.00023048,9.96073447528588
"Nuclear New",64,"Cement.Nuclear.New",43217.3484696541,2035,"REF",0.00291132,125.819530946673
"Nuclear New",64,"Cement.Nuclear.New",43217.3484696541,2035,"IRA",0.00157467,68.0530621147102
"Nuclear New",82,"Nickel.Nuclear.New",206.914015521996,2030,"REF",0.01172974,2.42704760442897
"Nuclear New",82,"Nickel.Nuclear.New",206.914015521996,2030,"IRA",0.00023048,0.0476895422975096
"Nuclear New",82,"Nickel.Nuclear.New",206.914015521996,2035,"REF",0.00291132,0.602392911669496
"Nuclear New",82,"Nickel.Nuclear.New",206.914015521996,2035,"IRA",0.00157467,0.325821292822021
"Nuclear New",96,"Nickel.Nuclear.New",160.232400254857,2030,"REF",0.01172974,1.87948439456541
"Nuclear New",96,"Nickel.Nuclear.New",160.232400254857,2030,"IRA",0.00023048,0.0369303636107394
"Nuclear New",96,"Nickel.Nuclear.New",160.232400254857,2035,"REF",0.00291132,0.46648779150997
"Nuclear New",96,"Nickel.Nuclear.New",160.232400254857,2035,"IRA",0.00157467,0.252313153709316
"Nuclear New",45,"Silver.Nuclear.New",1,2030,"REF",0.01172974,0.01172974
"Nuclear New",45,"Silver.Nuclear.New",1,2030,"IRA",0.00023048,0.00023048
"Nuclear New",45,"Silver.Nuclear.New",1,2035,"REF",0.00291132,0.00291132
"Nuclear New",45,"Silver.Nuclear.New",1,2035,"IRA",0.00157467,0.00157467
"Nuclear New",8,"Copper.Nuclear.New",1268.24757020749,2030,"REF",0.01172974,14.8762142541656
"Nuclear New",8,"Copper.Nuclear.New",1268.24757020749,2030,"IRA",0.00023048,0.292305699981422
"Nuclear New",8,"Copper.Nuclear.New",1268.24757020749,2035,"REF",0.00291132,3.69227451609647
"Nuclear New",8,"Copper.Nuclear.New",1268.24757020749,2035,"IRA",0.00157467,1.99707140137863
"Nuclear New",73,"Silver.Nuclear.New",1,2030,"REF",0.01172974,0.01172974
"Nuclear New",73,"Silver.Nuclear.New",1,2030,"IRA",0.00023048,0.00023048
"Nuclear New",73,"Silver.Nuclear.New",1,2035,"REF",0.00291132,0.00291132
"Nuclear New",73,"Silver.Nuclear.New",1,2035,"IRA",0.00157467,0.00157467
"Nuclear New",92,"Steel.Nuclear.New",31443.5945851474,2030,"REF",0.01172974,368.825189149187
"Nuclear New",92,"Steel.Nuclear.New",31443.5945851474,2030,"IRA",0.00023048,7.24711967998478
"Nuclear New",92,"Steel.Nuclear.New",31443.5945851474,2035,"REF",0.00291132,91.5423657876314
"Nuclear New",92,"Steel.Nuclear.New",31443.5945851474,2035,"IRA",0.00157467,49.5132850853941
"Nuclear New",97,"Aluminum.Nuclear.New",26.5991497451747,2030,"REF",0.01172974,0.312001110731966
"Nuclear New",97,"Aluminum.Nuclear.New",26.5991497451747,2030,"IRA",0.00023048,0.00613057203326787
"Nuclear New",97,"Aluminum.Nuclear.New",26.5991497451747,2035,"REF",0.00291132,0.077438636636122
"Nuclear New",97,"Aluminum.Nuclear.New",26.5991497451747,2035,"IRA",0.00157467,0.0418848831292343
"Nuclear New",59,"Nickel.Nuclear.New",126.339909423431,2030,"REF",0.01172974,1.4819342891604
"Nuclear New",59,"Nickel.Nuclear.New",126.339909423431,2030,"IRA",0.00023048,0.0291188223239124
"Nuclear New",59,"Nickel.Nuclear.New",126.339909423431,2035,"REF",0.00291132,0.367815905102624
"Nuclear New",59,"Nickel.Nuclear.New",126.339909423431,2035,"IRA",0.00157467,0.198943665171794
"Nuclear New",69,"Cement.Nuclear.New",45606.6678607257,2030,"REF",0.01172974,534.954356272668
"Nuclear New",69,"Cement.Nuclear.New",45606.6678607257,2030,"IRA",0.00023048,10.51142480854
"Nuclear New",69,"Cement.Nuclear.New",45606.6678607257,2035,"REF",0.00291132,132.775604276288
"Nuclear New",69,"Cement.Nuclear.New",45606.6678607257,2035,"IRA",0.00157467,71.8154516802489
"Nuclear New",92,"Copper.Nuclear.New",1107.90493874523,2030,"REF",0.01172974,12.9954368761975
"Nuclear New",92,"Copper.Nuclear.New",1107.90493874523,2030,"IRA",0.00023048,0.255349930282002
"Nuclear New",92,"Copper.Nuclear.New",1107.90493874523,2035,"REF",0.00291132,3.22546580626777
"Nuclear New",92,"Copper.Nuclear.New",1107.90493874523,2035,"IRA",0.00157467,1.74458466989396
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2030,"REF",0.01172974,398.503459990774
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2030,"IRA",0.00023048,7.83027394116779
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2035,"REF",0.00291132,98.9085088962192
"Nuclear New",97,"Cement.Nuclear.New",33973.7675337027,2035,"IRA",0.00157467,53.4974725222956
"Nuclear New",46,"Aluminum.Nuclear.New",48.1582307958698,2030,"REF",0.01172974,0.564883526095546
"Nuclear New",46,"Aluminum.Nuclear.New",48.1582307958698,2030,"IRA",0.00023048,0.0110995090338321
"Nuclear New",46,"Aluminum.Nuclear.New",48.1582307958698,2035,"REF",0.00291132,0.140204020480632
"Nuclear New",46,"Aluminum.Nuclear.New",48.1582307958698,2035,"IRA",0.00157467,0.0758333212873323
"Nuclear New",13,"Copper.Nuclear.New",1207.20719337734,2030,"REF",0.01172974,14.1602265044459
"Nuclear New",13,"Copper.Nuclear.New",1207.20719337734,2030,"IRA",0.00023048,0.278237113929608
"Nuclear New",13,"Copper.Nuclear.New",1207.20719337734,2035,"REF",0.00291132,3.5145664462233
"Nuclear New",13,"Copper.Nuclear.New",1207.20719337734,2035,"IRA",0.00157467,1.90095295119549
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2030,"REF",0.01172974,415.138114929987
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2030,"IRA",0.00023048,8.15713159277729
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2035,"REF",0.00291132,103.037228170272
"Nuclear New",83,"Steel.Nuclear.New",35391.9281186102,2035,"IRA",0.00157467,55.730607450532
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2030,"REF",0.01172974,297.728689203536
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2030,"IRA",0.00023048,5.85013037694194
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2035,"REF",0.00291132,73.8962233989874
"Nuclear New",97,"Steel.Nuclear.New",25382.3775466068,2035,"IRA",0.00157467,39.9688684513154
"Nuclear New",55,"Copper.Nuclear.New",817.085174766926,2030,"REF",0.01172974,9.5841966578706
"Nuclear New",55,"Copper.Nuclear.New",817.085174766926,2030,"IRA",0.00023048,0.188321791080281
"Nuclear New",55,"Copper.Nuclear.New",817.085174766926,2035,"REF",0.00291132,2.37879641100245
"Nuclear New",55,"Copper.Nuclear.New",817.085174766926,2035,"IRA",0.00157467,1.28663951215024
"Nuclear New",60,"Cement.Nuclear.New",30099.825309744,2030,"REF",0.01172974,353.063124928717
"Nuclear New",60,"Cement.Nuclear.New",30099.825309744,2030,"IRA",0.00023048,6.9374077373898
"Nuclear New",60,"Cement.Nuclear.New",30099.825309744,2035,"REF",0.00291132,87.6302234207639
"Nuclear New",60,"Cement.Nuclear.New",30099.825309744,2035,"IRA",0.00157467,47.3972919204946
"Nuclear New",78,"Nickel.Nuclear.New",337.986483265883,2030,"REF",0.01172974,3.96449357222316
"Nuclear New",78,"Nickel.Nuclear.New",337.986483265883,2030,"IRA",0.00023048,0.0778991246631207
"Nuclear New",78,"Nickel.Nuclear.New",337.986483265883,2035,"REF",0.00291132,0.98398680846163
"Nuclear New",78,"Nickel.Nuclear.New",337.986483265883,2035,"IRA",0.00157467,0.532217175604288
"Nuclear New",97,"Copper.Nuclear.New",898.91372457365,2030,"REF",0.01172974,10.5440242716805
"Nuclear New",97,"Copper.Nuclear.New",898.91372457365,2030,"IRA",0.00023048,0.207181635239735
"Nuclear New",97,"Copper.Nuclear.New",898.91372457365,2035,"REF",0.00291132,2.61702550462576
"Nuclear New",97,"Copper.Nuclear.New",898.91372457365,2035,"IRA",0.00157467,1.41549247467439
"Nuclear New",46,"Steel.Nuclear.New",43047.3069346924,2030,"REF",0.01172974,504.933718044139
"Nuclear New",46,"Steel.Nuclear.New",43047.3069346924,2030,"IRA",0.00023048,9.92154330230792
"Nuclear New",46,"Steel.Nuclear.New",43047.3069346924,2035,"REF",0.00291132,125.324485625109
"Nuclear New",46,"Steel.Nuclear.New",43047.3069346924,2035,"IRA",0.00157467,67.7853028108522
"Nuclear New",4,"Copper.Nuclear.New",1545.00451959819,2030,"REF",0.01172974,18.1225013137117
"Nuclear New",4,"Copper.Nuclear.New",1545.00451959819,2030,"IRA",0.00023048,0.356092641676992
"Nuclear New",4,"Copper.Nuclear.New",1545.00451959819,2035,"REF",0.00291132,4.49800255799662
"Nuclear New",4,"Copper.Nuclear.New",1545.00451959819,2035,"IRA",0.00157467,2.43287226687569
"Nuclear New",65,"Aluminum.Nuclear.New",34.2837211135294,2030,"REF",0.01172974,0.402139134894211
"Nuclear New",65,"Aluminum.Nuclear.New",34.2837211135294,2030,"IRA",0.00023048,0.00790171204224627
"Nuclear New",65,"Aluminum.Nuclear.New",34.2837211135294,2035,"REF",0.00291132,0.0998108829522405
"Nuclear New",65,"Aluminum.Nuclear.New",34.2837211135294,2035,"IRA",0.00157467,0.0539855471258414
"Nuclear New",88,"Steel.Nuclear.New",26258.8453946426,2030,"REF",0.01172974,308.009429179355
"Nuclear New",88,"Steel.Nuclear.New",26258.8453946426,2030,"IRA",0.00023048,6.05213868655722
"Nuclear New",88,"Steel.Nuclear.New",26258.8453946426,2035,"REF",0.00291132,76.4479017743309
"Nuclear New",88,"Steel.Nuclear.New",26258.8453946426,2035,"IRA",0.00157467,41.3490160775819
"Nuclear New",97,"Silver.Nuclear.New",1,2030,"REF",0.01172974,0.01172974
"Nuclear New",97,"Silver.Nuclear.New",1,2030,"IRA",0.00023048,0.00023048
"Nuclear New",97,"Silver.Nuclear.New",1,2035,"REF",0.00291132,0.00291132
"Nuclear New",97,"Silver.Nuclear.New",1,2035,"IRA",0.00157467,0.00157467
"Nuclear New",55,"Nickel.Nuclear.New",249.827952087479,2030,"REF",0.01172974,2.93041692271858
"Nuclear New",55,"Nickel.Nuclear.New",249.827952087479,2030,"IRA",0.00023048,0.0575803463971221
"Nuclear New",55,"Nickel.Nuclear.New",249.827952087479,2035,"REF",0.00291132,0.727329113471318
"Nuclear New",55,"Nickel.Nuclear.New",249.827952087479,2035,"IRA",0.00157467,0.39339658131359
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2030,"REF",0.01172974,596.143518852459
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2030,"IRA",0.00023048,11.7137428643018
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2035,"REF",0.00291132,147.962746770648
"Nuclear New",65,"Cement.Nuclear.New",50823.2508864186,2035,"IRA",0.00157467,80.0298484733167
"Nuclear New",83,"Nickel.Nuclear.New",219.676281242196,2030,"REF",0.01172974,2.57674566313783
"Nuclear New",83,"Nickel.Nuclear.New",219.676281242196,2030,"IRA",0.00023048,0.0506309893007012
"Nuclear New",83,"Nickel.Nuclear.New",219.676281242196,2035,"REF",0.00291132,0.639547951106029
"Nuclear New",83,"Nickel.Nuclear.New",219.676281242196,2035,"IRA",0.00157467,0.345917649783648
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2030,"REF",0.01172974,1.50063275729706
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2030,"IRA",0.00023048,0.029486232252533
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2035,"REF",0.00291132,0.372456862553993
"Nuclear New",97,"Nickel.Nuclear.New",127.934017062361,2035,"IRA",0.00157467,0.201453858647588
"Nuclear New",46,"Silver.Nuclear.New",1,2030,"REF",0.01172974,0.01172974
"Nuclear New",46,"Silver.Nuclear.New",1,2030,"IRA",0.00023048,0.00023048
"Nuclear New",46,"Silver.Nuclear.New",1,2035,"REF",0.00291132,0.00291132
"Nuclear New",46,"Silver.Nuclear.New",1,2035,"IRA",0.00157467,0.00157467
"Nuclear New",9,"Copper.Nuclear.New",1309.6665148887,2030,"REF",0.01172974,15.3620477063506
"Nuclear New",9,"Copper.Nuclear.New",1309.6665148887,2030,"IRA",0.00023048,0.301851938351549
"Nuclear New",9,"Copper.Nuclear.New",1309.6665148887,2035,"REF",0.00291132,3.81285831812578
"Nuclear New",9,"Copper.Nuclear.New",1309.6665148887,2035,"IRA",0.00157467,2.0622925709998
"Nuclear New",74,"Silver.Nuclear.New",1,2030,"REF",0.01172974,0.01172974
"Nuclear New",74,"Silver.Nuclear.New",1,2030,"IRA",0.00023048,0.00023048
"Nuclear New",74,"Silver.Nuclear.New",1,2035,"REF",0.00291132,0.00291132
"Nuclear New",74,"Silver.Nuclear.New",1,2035,"IRA",0.00157467,0.00157467
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2030,"REF",0.01172974,362.58989276017
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2030,"IRA",0.00023048,7.12460109800932
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2035,"REF",0.00291132,89.9947660042368
"Nuclear New",93,"Steel.Nuclear.New",30912.0144828589,2035,"IRA",0.00157467,48.6762218457234
"Nuclear New",98,"Aluminum.Nuclear.New",37.6191582634293,2030,"REF",0.01172974,0.441262945448878
"Nuclear New",98,"Aluminum.Nuclear.New",37.6191582634293,2030,"IRA",0.00023048,0.0086704635965552
"Nuclear New",98,"Aluminum.Nuclear.New",37.6191582634293,2035,"REF",0.00291132,0.109521407835487
"Nuclear New",98,"Aluminum.Nuclear.New",37.6191582634293,2035,"IRA",0.00157467,0.0592377599426743
"Nuclear New",60,"Nickel.Nuclear.New",165.241202396736,2030,"REF",0.01172974,1.93823634140109
"Nuclear New",60,"Nickel.Nuclear.New",165.241202396736,2030,"IRA",0.00023048,0.0380847923283997
"Nuclear New",60,"Nickel.Nuclear.New",165.241202396736,2035,"REF",0.00291132,0.481070017361666
"Nuclear New",60,"Nickel.Nuclear.New",165.241202396736,2035,"IRA",0.00157467,0.260200364178068
"Nuclear New",70,"Cement.Nuclear.New",46424.4346140924,2030,"REF",0.01172974,544.546547670305
"Nuclear New",70,"Cement.Nuclear.New",46424.4346140924,2030,"IRA",0.00023048,10.699903689856
"Nuclear New",70,"Cement.Nuclear.New",46424.4346140924,2035,"REF",0.00291132,135.1563849807
"Nuclear New",70,"Cement.Nuclear.New",46424.4346140924,2035,"IRA",0.00157467,73.1031644537729
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2030,"REF",0.01172974,13.9814976716374
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2030,"IRA",0.00023048,0.274725235457818
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2035,"REF",0.00291132,3.47020597228851
"Nuclear New",93,"Copper.Nuclear.New",1191.96995599539,2035,"IRA",0.00157467,1.87695933060727
"Nuclear New",98,"Cement.Nuclear.New",43023.3777228457,2030,"REF",0.01172974,504.653034610772
"Nuclear New",98,"Cement.Nuclear.New",43023.3777228457,2030,"IRA",0.00023048,9.91602809756148
"Nuclear New",98,"Cement.Nuclear.New",43023.3777228457,2035,"REF",0.00291132,125.254820032075
"Nuclear New",98,"Cement.Nuclear.New",43023.3777228457,2035,"IRA",0.00157467,67.7476221988335
"Nuclear New",47,"Aluminum.Nuclear.New",35.3882290828322,2030,"REF",0.01172974,0.41509472620206
"Nuclear New",47,"Aluminum.Nuclear.New",35.3882290828322,2030,"IRA",0.00023048,0.00815627903901117
"Nuclear New",47,"Aluminum.Nuclear.New",35.3882290828322,2035,"REF",0.00291132,0.103026459093431
"Nuclear New",47,"Aluminum.Nuclear.New",35.3882290828322,2035,"IRA",0.00157467,0.0557247826898634
"Nuclear New",14,"Copper.Nuclear.New",1335.66182972266,2030,"REF",0.01172974,15.6669659905711
"Nuclear New",14,"Copper.Nuclear.New",1335.66182972266,2030,"IRA",0.00023048,0.307843338514479
"Nuclear New",14,"Copper.Nuclear.New",1335.66182972266,2035,"REF",0.00291132,3.88853899810818
"Nuclear New",14,"Copper.Nuclear.New",1335.66182972266,2035,"IRA",0.00157467,2.10322661340939
"Nuclear New",84,"Steel.Nuclear.New",26486.3050834649,2030,"REF",0.01172974,310.677472189722
"Nuclear New",84,"Steel.Nuclear.New",26486.3050834649,2030,"IRA",0.00023048,6.104563595637
"Nuclear New",84,"Steel.Nuclear.New",26486.3050834649,2035,"REF",0.00291132,77.1101097155931
"Nuclear New",84,"Steel.Nuclear.New",26486.3050834649,2035,"IRA",0.00157467,41.7071900257797
"Nuclear New",98,"Steel.Nuclear.New",29367.6892214801,2030,"REF",0.01172974,344.475358968764
"Nuclear New",98,"Steel.Nuclear.New",29367.6892214801,2030,"IRA",0.00023048,6.76866501176674
"Nuclear New",98,"Steel.Nuclear.New",29367.6892214801,2035,"REF",0.00291132,85.4987409842795
"Nuclear New",98,"Steel.Nuclear.New",29367.6892214801,2035,"IRA",0.00157467,46.2444191863881
"Nuclear New",56,"Copper.Nuclear.New",1120.33761743337,2030,"REF",0.01172974,13.1412689647129
"Nuclear New",56,"Copper.Nuclear.New",1120.33761743337,2030,"IRA",0.00023048,0.258215414066043
"Nuclear New",56,"Copper.Nuclear.New",1120.33761743337,2035,"REF",0.00291132,3.26166131238612
"Nuclear New",56,"Copper.Nuclear.New",1120.33761743337,2035,"IRA",0.00157467,1.76416203604381
"Nuclear New",61,"Cement.Nuclear.New",40400.2545200835,2030,"REF",0.01172974,473.884481454405
"Nuclear New",61,"Cement.Nuclear.New",40400.2545200835,2030,"IRA",0.00023048,9.31145066178886
"Nuclear New",61,"Cement.Nuclear.New",40400.2545200835,2035,"REF",0.00291132,117.61806898941
"Nuclear New",61,"Cement.Nuclear.New",40400.2545200835,2035,"IRA",0.00157467,63.61706878514
"Nuclear New",79,"Nickel.Nuclear.New",236.442554760059,2030,"REF",0.01172974,2.77340969227125
"Nuclear New",79,"Nickel.Nuclear.New",236.442554760059,2030,"IRA",0.00023048,0.0544952800210984
"Nuclear New",79,"Nickel.Nuclear.New",236.442554760059,2035,"REF",0.00291132,0.688359938524054
"Nuclear New",79,"Nickel.Nuclear.New",236.442554760059,2035,"IRA",0.00157467,0.372318997704022
"Nuclear New",98,"Copper.Nuclear.New",1543.91032184191,2030,"REF",0.01172974,18.1096666585219
"Nuclear New",98,"Copper.Nuclear.New",1543.91032184191,2030,"IRA",0.00023048,0.355840450978124
"Nuclear New",98,"Copper.Nuclear.New",1543.91032184191,2035,"REF",0.00291132,4.49481699818479
"Nuclear New",98,"Copper.Nuclear.New",1543.91032184191,2035,"IRA",0.00157467,2.4311492664948
"Nuclear New",47,"Steel.Nuclear.New",43099.1324504692,2030,"REF",0.01172974,505.541617869567
"Nuclear New",47,"Steel.Nuclear.New",43099.1324504692,2030,"IRA",0.00023048,9.93348804718414
"Nuclear New",47,"Steel.Nuclear.New",43099.1324504692,2035,"REF",0.00291132,125.4753662857
"Nuclear New",47,"Steel.Nuclear.New",43099.1324504692,2035,"IRA",0.00157467,67.8669108957803
"Nuclear New",5,"Copper.Nuclear.New",1235.96882132922,2030,"REF",0.01172974,14.4975929222982
"Nuclear New",5,"Copper.Nuclear.New",1235.96882132922,2030,"IRA",0.00023048,0.284866093939958
"Nuclear New",5,"Copper.Nuclear.New",1235.96882132922,2035,"REF",0.00291132,3.59830074891217
"Nuclear New",5,"Copper.Nuclear.New",1235.96882132922,2035,"IRA",0.00157467,1.94624302388248
"Nuclear New",66,"Aluminum.Nuclear.New",44.6496255276541,2030,"REF",0.01172974,0.523728498536745
"Nuclear New",66,"Aluminum.Nuclear.New",44.6496255276541,2030,"IRA",0.00023048,0.0102908456916137
"Nuclear New",66,"Aluminum.Nuclear.New",44.6496255276541,2035,"REF",0.00291132,0.12998934779117
